timestamp,class,distance_m,zone,side,confidence,alert_type
2026-06-10T16:46:51.810249,car,7.0,FAR,RIGHT,0.55,AWARENESS
2026-06-10T16:46:51.810249,car,7.0,FAR,RIGHT,0.49,AWARENESS
2026-06-10T16:46:51.810249,car,7.0,FAR,LEFT,0.45,AWARENESS
2026-06-10T16:46:51.832382,car,7.0,FAR,LEFT,0.79,AWARENESS
2026-06-10T16:46:51.832382,car,3.5,NEAR,LEFT,0.75,AWARENESS
2026-06-10T16:46:51.832382,car,7.0,FAR,RIGHT,0.72,AWARENESS
2026-06-10T16:46:51.832382,car,7.0,FAR,LEFT,0.62,AWARENESS
2026-06-10T16:46:51.832382,car,7.0,FAR,RIGHT,0.54,AWARENESS
2026-06-10T16:46:51.832382,car,7.0,FAR,RIGHT,0.50,AWARENESS
2026-06-10T16:46:51.832382,car,7.0,FAR,RIGHT,0.50,AWARENESS
2026-06-10T16:46:51.832382,car,7.0,FAR,LEFT,0.42,AWARENESS
2026-06-10T16:46:51.832382,car,7.0,FAR,LEFT,0.33,AWARENESS
2026-06-10T16:46:51.832382,car,7.0,FAR,RIGHT,0.30,AWARENESS
2026-06-10T16:46:51.853350,car,3.5,NEAR,LEFT,0.78,AWARENESS
2026-06-10T16:46:51.853350,car,7.0,FAR,RIGHT,0.69,AWARENESS
2026-06-10T16:46:51.853350,car,7.0,FAR,LEFT,0.62,AWARENESS
2026-06-10T16:46:51.853350,car,7.0,FAR,RIGHT,0.48,AWARENESS
2026-06-10T16:46:51.853350,car,7.0,FAR,LEFT,0.48,AWARENESS
2026-06-10T16:46:51.853350,car,7.0,FAR,LEFT,0.48,AWARENESS
2026-06-10T16:46:51.853350,car,7.0,FAR,LEFT,0.48,AWARENESS
2026-06-10T16:46:51.853350,car,7.0,FAR,RIGHT,0.30,AWARENESS
2026-06-10T16:46:51.874620,car,7.0,FAR,LEFT,0.76,AWARENESS
2026-06-10T16:46:51.874620,car,7.0,FAR,RIGHT,0.74,AWARENESS
2026-06-10T16:46:51.874620,car,3.5,NEAR,LEFT,0.73,AWARENESS
2026-06-10T16:46:51.874620,car,7.0,FAR,LEFT,0.59,AWARENESS
2026-06-10T16:46:51.874620,car,7.0,FAR,RIGHT,0.52,AWARENESS
2026-06-10T16:46:51.874620,car,7.0,FAR,RIGHT,0.36,AWARENESS
2026-06-10T16:46:51.874620,car,7.0,FAR,RIGHT,0.34,AWARENESS
2026-06-10T16:46:51.874620,person,7.0,FAR,RIGHT,0.30,AWARENESS
2026-06-10T16:46:51.896672,car,7.0,FAR,LEFT,0.76,AWARENESS
2026-06-10T16:46:51.896672,car,7.0,FAR,RIGHT,0.73,AWARENESS
2026-06-10T16:46:51.896672,car,3.5,NEAR,LEFT,0.70,AWARENESS
2026-06-10T16:46:51.896672,car,7.0,FAR,RIGHT,0.61,AWARENESS
2026-06-10T16:46:51.896672,car,7.0,FAR,LEFT,0.54,AWARENESS
2026-06-10T16:46:51.896672,car,7.0,FAR,RIGHT,0.53,AWARENESS
2026-06-10T16:46:51.896672,person,7.0,FAR,RIGHT,0.45,AWARENESS
2026-06-10T16:46:51.896672,car,7.0,FAR,RIGHT,0.40,AWARENESS
2026-06-10T16:46:51.896672,car,7.0,FAR,RIGHT,0.30,AWARENESS
2026-06-10T16:46:51.917217,car,7.0,FAR,LEFT,0.76,AWARENESS
2026-06-10T16:46:51.917217,car,7.0,FAR,RIGHT,0.71,AWARENESS
2026-06-10T16:46:51.917217,car,7.0,FAR,RIGHT,0.69,AWARENESS
2026-06-10T16:46:51.917217,car,3.5,NEAR,LEFT,0.62,AWARENESS
2026-06-10T16:46:51.917217,truck,7.0,FAR,RIGHT,0.48,AWARENESS
2026-06-10T16:46:51.917217,car,7.0,FAR,RIGHT,0.42,AWARENESS
2026-06-10T16:46:51.917217,car,7.0,FAR,LEFT,0.40,AWARENESS
2026-06-10T16:46:51.917217,person,7.0,FAR,RIGHT,0.35,AWARENESS
2026-06-10T16:46:51.917217,person,7.0,FAR,RIGHT,0.35,AWARENESS
2026-06-10T16:46:51.937993,car,7.0,FAR,LEFT,0.79,AWARENESS
2026-06-10T16:46:51.937993,car,7.0,FAR,RIGHT,0.75,AWARENESS
2026-06-10T16:46:51.937993,car,7.0,FAR,RIGHT,0.73,AWARENESS
2026-06-10T16:46:51.937993,car,3.5,NEAR,LEFT,0.70,AWARENESS
2026-06-10T16:46:51.937993,car,7.0,FAR,RIGHT,0.54,AWARENESS
2026-06-10T16:46:51.937993,car,7.0,FAR,LEFT,0.54,AWARENESS
2026-06-10T16:46:51.937993,car,7.0,FAR,LEFT,0.53,AWARENESS
2026-06-10T16:46:51.937993,car,7.0,FAR,RIGHT,0.47,AWARENESS
2026-06-10T16:46:51.937993,person,7.0,FAR,RIGHT,0.46,AWARENESS
2026-06-10T16:46:51.937993,truck,7.0,FAR,RIGHT,0.35,AWARENESS
2026-06-10T16:46:51.959084,car,7.0,FAR,LEFT,0.74,AWARENESS
2026-06-10T16:46:51.959084,car,3.5,NEAR,LEFT,0.69,AWARENESS
2026-06-10T16:46:51.959084,car,7.0,FAR,RIGHT,0.67,AWARENESS
2026-06-10T16:46:51.959084,car,7.0,FAR,RIGHT,0.66,AWARENESS
2026-06-10T16:46:51.959084,car,7.0,FAR,RIGHT,0.63,AWARENESS
2026-06-10T16:46:51.959084,car,7.0,FAR,LEFT,0.52,AWARENESS
2026-06-10T16:46:51.959084,car,7.0,FAR,RIGHT,0.49,AWARENESS
2026-06-10T16:46:51.959084,truck,7.0,FAR,RIGHT,0.38,AWARENESS
2026-06-10T16:46:51.959084,car,7.0,FAR,LEFT,0.36,AWARENESS
2026-06-10T16:46:51.959084,car,7.0,FAR,RIGHT,0.31,AWARENESS
2026-06-10T16:46:51.979953,car,7.0,FAR,LEFT,0.79,AWARENESS
2026-06-10T16:46:51.979953,car,7.0,FAR,RIGHT,0.70,AWARENESS
2026-06-10T16:46:51.979953,car,7.0,FAR,RIGHT,0.63,AWARENESS
2026-06-10T16:46:51.979953,car,3.5,NEAR,LEFT,0.55,AWARENESS
2026-06-10T16:46:51.979953,car,7.0,FAR,LEFT,0.51,AWARENESS
2026-06-10T16:46:51.979953,car,7.0,FAR,RIGHT,0.47,AWARENESS
2026-06-10T16:46:51.979953,car,7.0,FAR,RIGHT,0.43,AWARENESS
2026-06-10T16:46:51.979953,car,7.0,FAR,LEFT,0.41,AWARENESS
2026-06-10T16:46:51.979953,truck,7.0,FAR,RIGHT,0.38,AWARENESS
2026-06-10T16:46:51.979953,person,7.0,FAR,RIGHT,0.35,AWARENESS
2026-06-10T16:46:52.010596,car,7.0,FAR,RIGHT,0.76,AWARENESS
2026-06-10T16:46:52.010596,car,7.0,FAR,LEFT,0.73,AWARENESS
2026-06-10T16:46:52.010596,car,7.0,FAR,RIGHT,0.66,AWARENESS
2026-06-10T16:46:52.010596,car,3.5,NEAR,LEFT,0.59,AWARENESS
2026-06-10T16:46:52.010596,car,7.0,FAR,RIGHT,0.57,AWARENESS
2026-06-10T16:46:52.010596,car,7.0,FAR,LEFT,0.49,AWARENESS
2026-06-10T16:46:52.010596,car,7.0,FAR,LEFT,0.45,AWARENESS
2026-06-10T16:46:52.010596,truck,7.0,FAR,RIGHT,0.39,AWARENESS
2026-06-10T16:46:52.010596,car,7.0,FAR,RIGHT,0.35,AWARENESS
2026-06-10T16:46:52.034963,car,7.0,FAR,RIGHT,0.80,AWARENESS
2026-06-10T16:46:52.034963,car,7.0,FAR,LEFT,0.79,AWARENESS
2026-06-10T16:46:52.034963,car,7.0,FAR,RIGHT,0.62,AWARENESS
2026-06-10T16:46:52.034963,car,7.0,FAR,RIGHT,0.62,AWARENESS
2026-06-10T16:46:52.034963,car,7.0,FAR,RIGHT,0.46,AWARENESS
2026-06-10T16:46:52.034963,person,7.0,FAR,RIGHT,0.39,AWARENESS
2026-06-10T16:46:52.034963,truck,7.0,FAR,RIGHT,0.35,AWARENESS
2026-06-10T16:46:52.034963,car,7.0,FAR,RIGHT,0.30,AWARENESS
2026-06-10T16:46:52.055811,car,7.0,FAR,RIGHT,0.82,AWARENESS
2026-06-10T16:46:52.055811,car,7.0,FAR,LEFT,0.76,AWARENESS
2026-06-10T16:46:52.055811,car,7.0,FAR,RIGHT,0.64,AWARENESS
2026-06-10T16:46:52.055811,car,7.0,FAR,RIGHT,0.63,AWARENESS
2026-06-10T16:46:52.055811,person,7.0,FAR,RIGHT,0.49,AWARENESS
2026-06-10T16:46:52.055811,truck,7.0,FAR,RIGHT,0.46,AWARENESS
2026-06-10T16:46:52.055811,car,7.0,FAR,LEFT,0.44,AWARENESS
2026-06-10T16:46:52.055811,car,7.0,FAR,LEFT,0.41,AWARENESS
2026-06-10T16:46:52.055811,motorcycle,7.0,FAR,RIGHT,0.39,AWARENESS
2026-06-10T16:46:52.055811,person,7.0,FAR,RIGHT,0.32,AWARENESS
2026-06-10T16:46:52.055811,person,7.0,FAR,RIGHT,0.32,AWARENESS
2026-06-10T16:46:52.055811,car,7.0,FAR,LEFT,0.31,AWARENESS
2026-06-10T16:46:52.079447,car,7.0,FAR,RIGHT,0.73,AWARENESS
2026-06-10T16:46:52.079447,car,7.0,FAR,LEFT,0.71,AWARENESS
2026-06-10T16:46:52.079447,car,7.0,FAR,RIGHT,0.59,AWARENESS
2026-06-10T16:46:52.079447,car,7.0,FAR,RIGHT,0.53,AWARENESS
2026-06-10T16:46:52.079447,car,7.0,FAR,RIGHT,0.51,AWARENESS
2026-06-10T16:46:52.079447,person,7.0,FAR,RIGHT,0.46,AWARENESS
2026-06-10T16:46:52.079447,truck,7.0,FAR,RIGHT,0.45,AWARENESS
2026-06-10T16:46:52.079447,car,7.0,FAR,RIGHT,0.42,AWARENESS
2026-06-10T16:46:52.079447,car,7.0,FAR,LEFT,0.37,AWARENESS
2026-06-10T16:46:52.079447,car,7.0,FAR,LEFT,0.34,AWARENESS
2026-06-10T16:46:52.079447,car,7.0,FAR,LEFT,0.32,AWARENESS
2026-06-10T16:46:52.102697,car,7.0,FAR,LEFT,0.81,AWARENESS
2026-06-10T16:46:52.102697,car,7.0,FAR,RIGHT,0.70,AWARENESS
2026-06-10T16:46:52.102697,truck,7.0,FAR,RIGHT,0.53,AWARENESS
2026-06-10T16:46:52.102697,car,7.0,FAR,RIGHT,0.48,AWARENESS
2026-06-10T16:46:52.102697,car,7.0,FAR,RIGHT,0.47,AWARENESS
2026-06-10T16:46:52.102697,car,7.0,FAR,LEFT,0.39,AWARENESS
2026-06-10T16:46:52.102697,car,7.0,FAR,RIGHT,0.38,AWARENESS
2026-06-10T16:46:52.102697,car,7.0,FAR,LEFT,0.33,AWARENESS
2026-06-10T16:46:52.123595,car,7.0,FAR,LEFT,0.78,AWARENESS
2026-06-10T16:46:52.123595,car,7.0,FAR,RIGHT,0.63,AWARENESS
2026-06-10T16:46:52.123595,car,3.5,NEAR,RIGHT,0.58,AWARENESS
2026-06-10T16:46:52.123595,car,7.0,FAR,RIGHT,0.45,AWARENESS
2026-06-10T16:46:52.123595,truck,7.0,FAR,RIGHT,0.44,AWARENESS
2026-06-10T16:46:52.123595,car,7.0,FAR,LEFT,0.38,AWARENESS
2026-06-10T16:46:52.123595,car,7.0,FAR,LEFT,0.31,AWARENESS
2026-06-10T16:46:52.144600,car,7.0,FAR,LEFT,0.80,AWARENESS
2026-06-10T16:46:52.144600,car,7.0,FAR,RIGHT,0.59,AWARENESS
2026-06-10T16:46:52.144600,car,3.5,NEAR,RIGHT,0.50,AWARENESS
2026-06-10T16:46:52.144600,car,7.0,FAR,RIGHT,0.48,AWARENESS
2026-06-10T16:46:52.144600,car,7.0,FAR,LEFT,0.47,AWARENESS
2026-06-10T16:46:52.144600,car,7.0,FAR,RIGHT,0.45,AWARENESS
2026-06-10T16:46:52.144600,motorcycle,7.0,FAR,RIGHT,0.33,AWARENESS
2026-06-10T16:46:52.165479,car,3.5,NEAR,LEFT,0.82,AWARENESS
2026-06-10T16:46:52.165479,car,7.0,FAR,LEFT,0.75,AWARENESS
2026-06-10T16:46:52.165479,car,7.0,FAR,RIGHT,0.57,AWARENESS
2026-06-10T16:46:52.165479,car,7.0,FAR,RIGHT,0.49,AWARENESS
2026-06-10T16:46:52.165479,car,7.0,FAR,LEFT,0.48,AWARENESS
2026-06-10T16:46:52.165479,car,7.0,FAR,RIGHT,0.43,AWARENESS
2026-06-10T16:46:52.165479,truck,7.0,FAR,RIGHT,0.42,AWARENESS
2026-06-10T16:46:52.165479,car,7.0,FAR,RIGHT,0.39,AWARENESS
2026-06-10T16:46:52.165479,car,7.0,FAR,LEFT,0.36,AWARENESS
2026-06-10T16:46:52.165479,person,7.0,FAR,RIGHT,0.32,AWARENESS
2026-06-10T16:46:52.186769,car,7.0,FAR,LEFT,0.79,AWARENESS
2026-06-10T16:46:52.186769,car,7.0,FAR,LEFT,0.75,AWARENESS
2026-06-10T16:46:52.186769,car,7.0,FAR,RIGHT,0.71,AWARENESS
2026-06-10T16:46:52.186769,car,3.5,NEAR,LEFT,0.64,AWARENESS
2026-06-10T16:46:52.186769,car,7.0,FAR,RIGHT,0.51,AWARENESS
2026-06-10T16:46:52.186769,car,7.0,FAR,LEFT,0.51,AWARENESS
2026-06-10T16:46:52.186769,car,7.0,FAR,LEFT,0.44,AWARENESS
2026-06-10T16:46:52.186769,car,7.0,FAR,RIGHT,0.38,AWARENESS
2026-06-10T16:46:52.186769,truck,7.0,FAR,RIGHT,0.36,AWARENESS
2026-06-10T16:46:52.213805,car,7.0,FAR,LEFT,0.76,AWARENESS
2026-06-10T16:46:52.213805,car,7.0,FAR,LEFT,0.69,AWARENESS
2026-06-10T16:46:52.213805,car,3.5,NEAR,LEFT,0.67,AWARENESS
2026-06-10T16:46:52.213805,car,7.0,FAR,RIGHT,0.59,AWARENESS
2026-06-10T16:46:52.213805,car,7.0,FAR,RIGHT,0.54,AWARENESS
2026-06-10T16:46:52.213805,car,7.0,FAR,LEFT,0.47,AWARENESS
2026-06-10T16:46:52.213805,car,7.0,FAR,RIGHT,0.42,AWARENESS
2026-06-10T16:46:52.213805,car,7.0,FAR,RIGHT,0.37,AWARENESS
2026-06-10T16:46:52.213805,car,7.0,FAR,LEFT,0.35,AWARENESS
2026-06-10T16:46:52.234983,car,7.0,FAR,LEFT,0.72,AWARENESS
2026-06-10T16:46:52.234983,car,3.5,NEAR,LEFT,0.70,AWARENESS
2026-06-10T16:46:52.234983,car,7.0,FAR,LEFT,0.67,AWARENESS
2026-06-10T16:46:52.234983,car,7.0,FAR,RIGHT,0.64,AWARENESS
2026-06-10T16:46:52.234983,car,7.0,FAR,RIGHT,0.60,AWARENESS
2026-06-10T16:46:52.234983,car,7.0,FAR,LEFT,0.45,AWARENESS
2026-06-10T16:46:52.234983,motorcycle,7.0,FAR,RIGHT,0.43,AWARENESS
2026-06-10T16:46:52.234983,car,7.0,FAR,RIGHT,0.34,AWARENESS
2026-06-10T16:46:52.234983,car,7.0,FAR,RIGHT,0.31,AWARENESS
2026-06-10T16:46:52.255572,car,7.0,FAR,LEFT,0.73,AWARENESS
2026-06-10T16:46:52.255572,car,7.0,FAR,LEFT,0.72,AWARENESS
2026-06-10T16:46:52.255572,car,7.0,FAR,RIGHT,0.69,AWARENESS
2026-06-10T16:46:52.255572,car,7.0,FAR,LEFT,0.65,AWARENESS
2026-06-10T16:46:52.255572,car,7.0,FAR,RIGHT,0.62,AWARENESS
2026-06-10T16:46:52.255572,car,7.0,FAR,LEFT,0.57,AWARENESS
2026-06-10T16:46:52.255572,motorcycle,7.0,FAR,RIGHT,0.50,AWARENESS
2026-06-10T16:46:52.255572,car,7.0,FAR,RIGHT,0.38,AWARENESS
2026-06-10T16:46:52.255572,car,7.0,FAR,RIGHT,0.30,AWARENESS
2026-06-10T16:46:52.276432,car,7.0,FAR,RIGHT,0.76,AWARENESS
2026-06-10T16:46:52.276432,car,7.0,FAR,RIGHT,0.75,AWARENESS
2026-06-10T16:46:52.276432,car,7.0,FAR,LEFT,0.70,AWARENESS
2026-06-10T16:46:52.276432,car,7.0,FAR,LEFT,0.65,AWARENESS
2026-06-10T16:46:52.276432,car,7.0,FAR,LEFT,0.48,AWARENESS
2026-06-10T16:46:52.276432,motorcycle,7.0,FAR,RIGHT,0.46,AWARENESS
2026-06-10T16:46:52.276432,car,7.0,FAR,LEFT,0.44,AWARENESS
2026-06-10T16:46:52.276432,car,7.0,FAR,LEFT,0.42,AWARENESS
2026-06-10T16:46:52.276432,person,7.0,FAR,LEFT,0.39,AWARENESS
2026-06-10T16:46:52.276432,car,7.0,FAR,RIGHT,0.35,AWARENESS
2026-06-10T16:46:52.276432,car,7.0,FAR,RIGHT,0.33,AWARENESS
2026-06-10T16:46:52.302344,car,7.0,FAR,RIGHT,0.79,AWARENESS
2026-06-10T16:46:52.302344,car,7.0,FAR,LEFT,0.71,AWARENESS
2026-06-10T16:46:52.302344,car,7.0,FAR,LEFT,0.70,AWARENESS
2026-06-10T16:46:52.302344,car,7.0,FAR,RIGHT,0.68,AWARENESS
2026-06-10T16:46:52.302344,motorcycle,7.0,FAR,RIGHT,0.60,AWARENESS
2026-06-10T16:46:52.302344,car,7.0,FAR,LEFT,0.46,AWARENESS
2026-06-10T16:46:52.302344,car,7.0,FAR,LEFT,0.45,AWARENESS
2026-06-10T16:46:52.302344,person,7.0,FAR,LEFT,0.37,AWARENESS
2026-06-10T16:46:52.302344,car,7.0,FAR,RIGHT,0.35,AWARENESS
2026-06-10T16:46:52.302344,car,7.0,FAR,LEFT,0.34,AWARENESS
2026-06-10T16:46:52.302344,truck,7.0,FAR,RIGHT,0.32,AWARENESS
2026-06-10T16:46:52.302344,car,7.0,FAR,RIGHT,0.30,AWARENESS
2026-06-10T16:46:52.324073,car,7.0,FAR,RIGHT,0.70,AWARENESS
2026-06-10T16:46:52.324073,car,7.0,FAR,LEFT,0.69,AWARENESS
2026-06-10T16:46:52.324073,car,7.0,FAR,LEFT,0.67,AWARENESS
2026-06-10T16:46:52.324073,car,7.0,FAR,RIGHT,0.60,AWARENESS
2026-06-10T16:46:52.324073,car,7.0,FAR,LEFT,0.58,AWARENESS
2026-06-10T16:46:52.324073,motorcycle,7.0,FAR,RIGHT,0.55,AWARENESS
2026-06-10T16:46:52.324073,car,7.0,FAR,RIGHT,0.48,AWARENESS
2026-06-10T16:46:52.324073,person,7.0,FAR,LEFT,0.30,AWARENESS
2026-06-10T16:46:52.344216,car,7.0,FAR,LEFT,0.82,AWARENESS
2026-06-10T16:46:52.344216,car,7.0,FAR,RIGHT,0.74,AWARENESS
2026-06-10T16:46:52.344216,motorcycle,7.0,FAR,RIGHT,0.58,AWARENESS
2026-06-10T16:46:52.344216,car,7.0,FAR,RIGHT,0.57,AWARENESS
2026-06-10T16:46:52.344216,car,7.0,FAR,LEFT,0.49,AWARENESS
2026-06-10T16:46:52.344216,car,7.0,FAR,RIGHT,0.36,AWARENESS
2026-06-10T16:46:52.344216,car,7.0,FAR,RIGHT,0.31,AWARENESS
2026-06-10T16:46:52.364136,car,7.0,FAR,LEFT,0.81,AWARENESS
2026-06-10T16:46:52.364136,car,7.0,FAR,RIGHT,0.73,AWARENESS
2026-06-10T16:46:52.364136,car,7.0,FAR,LEFT,0.63,AWARENESS
2026-06-10T16:46:52.364136,motorcycle,7.0,FAR,RIGHT,0.43,AWARENESS
2026-06-10T16:46:52.364136,person,7.0,FAR,LEFT,0.41,AWARENESS
2026-06-10T16:46:52.364136,car,7.0,FAR,RIGHT,0.39,AWARENESS
2026-06-10T16:46:52.364136,car,7.0,FAR,RIGHT,0.32,AWARENESS
2026-06-10T16:46:52.364136,person,7.0,FAR,RIGHT,0.31,AWARENESS
2026-06-10T16:46:52.383708,car,7.0,FAR,LEFT,0.84,AWARENESS
2026-06-10T16:46:52.383708,car,7.0,FAR,RIGHT,0.69,AWARENESS
2026-06-10T16:46:52.383708,car,7.0,FAR,LEFT,0.52,AWARENESS
2026-06-10T16:46:52.383708,person,7.0,FAR,LEFT,0.36,AWARENESS
2026-06-10T16:46:52.383708,person,7.0,FAR,RIGHT,0.31,AWARENESS
2026-06-10T16:46:52.383708,motorcycle,7.0,FAR,RIGHT,0.31,AWARENESS
2026-06-10T16:46:52.402990,car,7.0,FAR,LEFT,0.86,AWARENESS
2026-06-10T16:46:52.402990,car,7.0,FAR,RIGHT,0.76,AWARENESS
2026-06-10T16:46:52.402990,car,7.0,FAR,LEFT,0.55,AWARENESS
2026-06-10T16:46:52.402990,car,7.0,FAR,RIGHT,0.37,AWARENESS
2026-06-10T16:46:52.402990,car,7.0,FAR,RIGHT,0.31,AWARENESS
2026-06-10T16:46:52.424913,car,7.0,FAR,LEFT,0.86,AWARENESS
2026-06-10T16:46:52.424913,car,7.0,FAR,RIGHT,0.58,AWARENESS
2026-06-10T16:46:52.424913,car,7.0,FAR,LEFT,0.58,AWARENESS
2026-06-10T16:46:52.424913,person,7.0,FAR,LEFT,0.36,AWARENESS
2026-06-10T16:46:52.424913,car,7.0,FAR,LEFT,0.33,AWARENESS
2026-06-10T16:46:52.424913,car,7.0,FAR,RIGHT,0.30,AWARENESS
2026-06-10T16:46:52.444976,car,7.0,FAR,LEFT,0.81,AWARENESS
2026-06-10T16:46:52.444976,car,7.0,FAR,RIGHT,0.63,AWARENESS
2026-06-10T16:46:52.444976,car,7.0,FAR,LEFT,0.57,AWARENESS
2026-06-10T16:46:52.444976,car,7.0,FAR,LEFT,0.37,AWARENESS
2026-06-10T16:46:52.444976,car,7.0,FAR,RIGHT,0.33,AWARENESS
2026-06-10T16:46:52.444976,motorcycle,7.0,FAR,LEFT,0.33,AWARENESS
2026-06-10T16:46:52.444976,e_rickshaw,3.5,NEAR,LEFT,0.30,AWARENESS
2026-06-10T16:46:52.464423,car,7.0,FAR,LEFT,0.77,AWARENESS
2026-06-10T16:46:52.464423,car,7.0,FAR,RIGHT,0.63,AWARENESS
2026-06-10T16:46:52.464423,car,7.0,FAR,LEFT,0.52,AWARENESS
2026-06-10T16:46:52.464423,car,7.0,FAR,LEFT,0.32,AWARENESS
2026-06-10T16:46:52.464423,car,7.0,FAR,RIGHT,0.32,AWARENESS
2026-06-10T16:46:52.464423,truck,7.0,FAR,RIGHT,0.31,AWARENESS
2026-06-10T16:46:52.484677,car,7.0,FAR,LEFT,0.76,AWARENESS
2026-06-10T16:46:52.484677,car,7.0,FAR,RIGHT,0.67,AWARENESS
2026-06-10T16:46:52.484677,car,7.0,FAR,LEFT,0.50,AWARENESS
2026-06-10T16:46:52.484677,car,7.0,FAR,RIGHT,0.40,AWARENESS
2026-06-10T16:46:52.505067,car,7.0,FAR,LEFT,0.79,AWARENESS
2026-06-10T16:46:52.505067,car,7.0,FAR,RIGHT,0.73,AWARENESS
2026-06-10T16:46:52.505067,car,7.0,FAR,LEFT,0.49,AWARENESS
2026-06-10T16:46:52.505067,car,7.0,FAR,RIGHT,0.48,AWARENESS
2026-06-10T16:46:52.505067,motorcycle,7.0,FAR,LEFT,0.41,AWARENESS
2026-06-10T16:46:52.505067,bus,7.0,FAR,RIGHT,0.40,AWARENESS
2026-06-10T16:46:52.505067,car,7.0,FAR,RIGHT,0.32,AWARENESS
2026-06-10T16:46:52.528384,car,7.0,FAR,LEFT,0.76,AWARENESS
2026-06-10T16:46:52.528384,car,7.0,FAR,RIGHT,0.63,AWARENESS
2026-06-10T16:46:52.528384,car,7.0,FAR,RIGHT,0.52,AWARENESS
2026-06-10T16:46:52.528384,car,7.0,FAR,LEFT,0.50,AWARENESS
2026-06-10T16:46:52.528384,bus,7.0,FAR,RIGHT,0.35,AWARENESS
2026-06-10T16:46:52.528384,car,7.0,FAR,LEFT,0.34,AWARENESS
2026-06-10T16:46:52.528384,motorcycle,7.0,FAR,LEFT,0.31,AWARENESS
2026-06-10T16:46:52.548429,car,7.0,FAR,LEFT,0.82,AWARENESS
2026-06-10T16:46:52.548429,car,7.0,FAR,RIGHT,0.61,AWARENESS
2026-06-10T16:46:52.548429,car,7.0,FAR,LEFT,0.60,AWARENESS
2026-06-10T16:46:52.548429,car,7.0,FAR,RIGHT,0.52,AWARENESS
2026-06-10T16:46:52.548429,bus,7.0,FAR,RIGHT,0.45,AWARENESS
2026-06-10T16:46:52.548429,person,7.0,FAR,LEFT,0.41,AWARENESS
2026-06-10T16:46:52.548429,person,7.0,FAR,LEFT,0.31,AWARENESS
2026-06-10T16:46:52.568439,car,7.0,FAR,LEFT,0.77,AWARENESS
2026-06-10T16:46:52.568439,car,7.0,FAR,LEFT,0.57,AWARENESS
2026-06-10T16:46:52.568439,car,7.0,FAR,RIGHT,0.46,AWARENESS
2026-06-10T16:46:52.568439,person,7.0,FAR,LEFT,0.44,AWARENESS
2026-06-10T16:46:52.568439,car,7.0,FAR,LEFT,0.43,AWARENESS
2026-06-10T16:46:52.568439,motorcycle,7.0,FAR,LEFT,0.42,AWARENESS
2026-06-10T16:46:52.568439,car,7.0,FAR,LEFT,0.41,AWARENESS
2026-06-10T16:46:52.568439,person,7.0,FAR,LEFT,0.40,AWARENESS
2026-06-10T16:46:52.568439,car,7.0,FAR,RIGHT,0.36,AWARENESS
2026-06-10T16:46:52.568439,truck,7.0,FAR,RIGHT,0.34,AWARENESS
2026-06-10T16:46:52.568439,e_rickshaw,7.0,FAR,RIGHT,0.30,AWARENESS
2026-06-10T16:46:52.590618,car,7.0,FAR,LEFT,0.73,AWARENESS
2026-06-10T16:46:52.590618,car,7.0,FAR,RIGHT,0.66,AWARENESS
2026-06-10T16:46:52.590618,car,7.0,FAR,LEFT,0.58,AWARENESS
2026-06-10T16:46:52.590618,car,7.0,FAR,RIGHT,0.46,AWARENESS
2026-06-10T16:46:52.590618,car,7.0,FAR,LEFT,0.40,AWARENESS
2026-06-10T16:46:52.590618,person,7.0,FAR,LEFT,0.39,AWARENESS
2026-06-10T16:46:52.590618,e_rickshaw,7.0,FAR,RIGHT,0.51,AWARENESS
2026-06-10T16:46:52.611223,car,7.0,FAR,LEFT,0.71,AWARENESS
2026-06-10T16:46:52.611223,car,7.0,FAR,LEFT,0.57,AWARENESS
2026-06-10T16:46:52.611223,car,7.0,FAR,LEFT,0.57,AWARENESS
2026-06-10T16:46:52.611223,car,7.0,FAR,RIGHT,0.55,AWARENESS
2026-06-10T16:46:52.611223,car,7.0,FAR,RIGHT,0.48,AWARENESS
2026-06-10T16:46:52.611223,person,7.0,FAR,LEFT,0.44,AWARENESS
2026-06-10T16:46:52.611223,motorcycle,7.0,FAR,LEFT,0.43,AWARENESS
2026-06-10T16:46:52.611223,car,7.0,FAR,RIGHT,0.36,AWARENESS
2026-06-10T16:46:52.611223,e_rickshaw,7.0,FAR,RIGHT,0.44,AWARENESS
2026-06-10T16:46:52.630070,car,7.0,FAR,LEFT,0.71,AWARENESS
2026-06-10T16:46:52.630070,car,7.0,FAR,RIGHT,0.63,AWARENESS
2026-06-10T16:46:52.630070,car,7.0,FAR,LEFT,0.56,AWARENESS
2026-06-10T16:46:52.630070,car,7.0,FAR,LEFT,0.51,AWARENESS
2026-06-10T16:46:52.630070,car,7.0,FAR,RIGHT,0.50,AWARENESS
2026-06-10T16:46:52.630070,motorcycle,7.0,FAR,LEFT,0.42,AWARENESS
2026-06-10T16:46:52.630070,car,7.0,FAR,LEFT,0.37,AWARENESS
2026-06-10T16:46:52.648842,car,7.0,FAR,RIGHT,0.66,AWARENESS
2026-06-10T16:46:52.648842,car,7.0,FAR,LEFT,0.66,AWARENESS
2026-06-10T16:46:52.648842,motorcycle,7.0,FAR,LEFT,0.57,AWARENESS
2026-06-10T16:46:52.648842,car,7.0,FAR,RIGHT,0.56,AWARENESS
2026-06-10T16:46:52.648842,car,7.0,FAR,LEFT,0.48,AWARENESS
